AKUN,DESKRIPSI,TANGGAL,DESKRIPSI KEGIATAN,REALISASI (RP),BULAN,TAHUN,Normalisasi,Klaster
612203106,BIAYA LAYANAN PESERTA,07/03/2023,PEMB. JAMUAN PESERTA LAYANAN (SNACK),129500,3,2023,0.004274,2
612203106,BIAYA LAYANAN PESERTA,07/03/2023,PEMB. JAMUAN PESERTA LAYANAN (PERMEN),103500,3,2023,0.003399,2
612415103,RETRIBUSI & KEBERSIHAN,04/01/2023,RETRIBUSI KEBERSIHAN RUMAH DINAS KC BOGOR ,300000,1,2023,0.010011,2
612415103,RETRIBUSI & KEBERSIHAN,25/01/2023,RETRIBUSI KEBERSIHAN KANTOR KC BOGOR ,300000,1,2023,0.010011,2
612415103,RETRIBUSI & KEBERSIHAN,01/02/2023,RETRIBUSI KEGIATAN SOSIAL WILAYAH KALIBATA ,100000,2,2023,0.003281,2
612415103,RETRIBUSI & KEBERSIHAN,01/02/2023,RETRIBUSI KEBERSIHAN WILAYAH PERKANTORAN UNIT LAYANAN DEPOK ,150000,2,2023,0.004963,2
612415103,RETRIBUSI & KEBERSIHAN,21/02/2023,RETRIBUSI KEBERSIHAN KANTOR KC BOGOR ,300000,2,2023,0.010011,2
612415103,RETRIBUSI & KEBERSIHAN,01/03/2023,RETRIBUSI KEGIATAN SOSIAL WILAYAH KALIBATA ,100000,3,2023,0.003281,2
612408101,BY PEM. KANTOR,31/01/2023,PEMB. GOLOK & GUNTING RUMPUT UNIT LAYANAN DEPOK,139000,1,2023,0.004593,2
612408101,BY PEM. KANTOR,09/02/2023,PEMB. KACA RIBEN UNTUK PINTU KACA LANTAI 1,350000,2,2023,0.011693,2
612408101,BY PEM. KANTOR,13/02/2023,PEMB. KUNCI PINTU UNTUK RUANG DOSIR PENSIUN,313700,2,2023,0.010472,2
612408101,BY PEM. KANTOR,16/02/2023,"PEMB. RING BAUT , SEALANT TUBE DLL. ROOFTOP LT.2",80000,2,2023,0.002608,2
612408101,BY PEM. KANTOR,21/02/2023,PEMB. STIKER UNTUK KACA TOILET LANTAI 2,180000,2,2023,0.005973,2
612408101,BY PEM. KANTOR,28/02/2023,PEMB. BENSIN MESIN PEMOTONG RUMPUT,30000,2,2023,0.000925,2
612408101,BY PEM. KANTOR,28/02/2023,PEMB. LAMPU LED UNTUK RUANGAN BM,168280,2,2023,0.005579,2
612408101,BY PEM. KANTOR,28/02/2023,PEMB. LAMPU LED DAN SAMBUNGAN RUANGAN LANTAI 2,120000,2,2023,0.003954,2
612408101,BY PEM. KANTOR,06/03/2023,PEMB. FITTING SAMBUNGAN LAMPU ,30000,3,2023,0.000925,2
612408101,BY PEM. KANTOR,07/03/2023,PEMB. FITTING SAMBUNGAN LAMPU ,50000,3,2023,0.001598,2
612408101,BY PEM. KANTOR,13/02/2023,PEMB. CAIRAN PEMBERSIH LANTAI & SABUN CUCI TANGAN,335000,2,2023,0.011189,2
612408101,BY PEM. KANTOR,13/02/2023,PEMB. PENGHARUM RUANGAN ,150000,2,2023,0.004963,2
612414101,"BBM,TOL,PARKIR",03/02/2023,PEMB. E - TOLL MOBIL DINAS  ,42000,2,2023,0.001329,2
612414101,"BBM,TOL,PARKIR",01/03/2023,PEMB. E - TOLL MOBIL DINAS  ,7000,3,2023,0.000151,2
612414101,"BBM,TOL,PARKIR",03/03/2023,PEMB. E - TOLL MOBIL DINAS  ,39000,3,2023,0.001228,2
612414101,"BBM,TOL,PARKIR",03/03/2023,PEMB. E - TOLL MOBIL DINAS  ,7000,3,2023,0.000151,2
612414101,"BBM,TOL,PARKIR",07/03/2023,PEMB. E - TOLL MOBIL DINAS  ,35000,3,2023,0.001094,2
612414101,"BBM,TOL,PARKIR",08/03/2023,PEMB. E- TOLL & PARKIR MOBIL DINAS,32000,3,2023,0.000993,2
612414101,"BBM,TOL,PARKIR",14/03/2023,PEMB. E- TOLL MOBIL DIANS ,59000,3,2023,0.001901,2
612414101,"BBM,TOL,PARKIR",20/02/2023,PEMB. BBM MOBIL DINAS,200000,2,2023,0.006646,2
612414101,"BBM,TOL,PARKIR",22/02/2023,PEMB. BBM MOBIL DINAS,400000,2,2023,0.013376,2
612414101,"BBM,TOL,PARKIR",27/02/2023,PEMB. BBM MOBIL DINAS ,400000,2,2023,0.013376,2
612414101,"BBM,TOL,PARKIR",28/02/2023,PEMB. BBM MOBIL DINAS,500000,2,2023,0.016741,2
612414101,"BBM,TOL,PARKIR",28/02/2023,PEMB. BBM MOBIL DINAS,250000,2,2023,0.008328,2
612414101,"BBM,TOL,PARKIR",03/03/2023,PEMB. BBM MOBIL DINAS,350000,3,2023,0.011693,2
612414101,"BBM,TOL,PARKIR",06/03/2023,PEMB. BBM MOBIL DINAS ,300000,3,2023,0.010011,2
612414101,"BBM,TOL,PARKIR",06/03/2023,PEMB. BBM MOBIL DINAS,200000,3,2023,0.006646,2
612414101,"BBM,TOL,PARKIR",07/03/2023,PEMB. BBM MOBIL DINAS,400000,3,2023,0.013376,2
612414101,"BBM,TOL,PARKIR",08/03/2023,PEMB. BBM MOBIL DINAS,300000,3,2023,0.010011,2
612414101,"BBM,TOL,PARKIR",01/03/2023,PEMB. BBM MOTOR DINAS,20000,3,2023,0.000589,2
612414101,"BBM,TOL,PARKIR",09/03/2023,PEMB. BBM MOBIL DINAS,200000,3,2023,0.006646,2
612414101,"BBM,TOL,PARKIR",09/03/2023,PEMB. BBM MOTOR DINAS,30000,3,2023,0.000925,2
612414101,"BBM,TOL,PARKIR",10/03/2023,PEMB. BBM MOBIL DINAS ,400000,3,2023,0.013376,2
612414101,"BBM,TOL,PARKIR",14/03/2023,PEMB. BBM MOBIL DINAS ,250000,3,2023,0.008328,2
612414101,"BBM,TOL,PARKIR",14/03/2023,PEMB. BBM MOBIL DINAS,300000,3,2023,0.010011,2
612414101,"BBM,TOL,PARKIR",14/03/2023,PEMB. BBM MOBIL DINAS,400000,3,2023,0.013376,2
612414101,"BBM,TOL,PARKIR",14/03/2023,PEMB. BBM MOTOR DINAS,39926,3,2023,0.001259,2
612414101,"BBM,TOL,PARKIR",15/03/2023,PEMB. BBM MOBIL DINAS ,300000,3,2023,0.010011,2
612403103,RUMAH TANGGA,31/01/2023,PEMBL AQUA GALON AIR MINUM KARYAWAN UNIT DEPOK,456000,1,2023,0.01526,2
612403103,RUMAH TANGGA,07/02/2023,PEMBL AQUA GALON AIR MINUM KARYAWAN KC BOGOR,289000,2,2023,0.009641,2
612403103,RUMAH TANGGA,24/02/2023,PEMBL AQUA GALON AIR MINUM KARYAWAN KC BOGOR,272000,2,2023,0.009069,2
612403103,RUMAH TANGGA,07/03/2023,PEMBL AQUA GALON AIR MINUM KARYAWAN KC BOGOR,289000,3,2023,0.009641,2
612403103,RUMAH TANGGA,15/03/2023,PEMBL AQUA GALON AIR MINUM KARYAWAN KC BOGOR,272000,3,2023,0.009069,2
612403103,RUMAH TANGGA,09/02/2023,"PEMB. KOMPRES AIR DINGIN, COUNTERPAIN & KOTAK P3K",213184,2,2023,0.00709,2
612203106,BIAYA LAYANAN PESERTA,13/03/2023,PEMB. JAMUAN PESERTA DI RUANG LAYANAN (AIR MINERAL),210000,3,2023,0.006982,2
612201102,PUBLIKASI & DOKUMENTASI,09/03/2023,BANNER & STEAROFOAM SIMBOLIS PENYERAHAN TJSL,70000,3,2023,0.002271,2
612408104,PEM.PERBAIKAN INV.KANTOR,14/03/2023,PEMB. AUTO SWITCH PRINTER,100000,3,2023,0.003281,2
612408102,BIAYA PEM RMH DINAS,13/03/2023,LAUNDRY BED COVER RUMAH DINAS (BARU),50000,3,2023,0.001598,2
612412101,BIAYA JAMUAN KANTOR,13/03/2023,JAMUAN INTERNAL ,60000,3,2023,0.001935,2
612403103,RUMAH TANGGA,03/02/2023,PEMB. BANTAL.GULING UNTUK DI RUMAH DINAS,1596000,2,2023,0.053622,2
612403103,RUMAH TANGGA,03/02/2023,PEMB. SET CANGKIR,199200,2,2023,0.006619,2
612403103,RUMAH TANGGA,03/02/2023,PEMB. BED COVER & HANDUK UNTUK DI RUMAH DINAS,1037000,2,2023,0.034811,2
612403103,RUMAH TANGGA,03/02/2023,PEMB. ASBAK PUNTUNG ROKOK,26000,2,2023,0.000791,2
612403103,RUMAH TANGGA,04/02/2023,"PEMB. SAPU TANGAN, SABUT SPONGE, SERBET DLL. UNTUK DAPUR  RUMAH DINAS",62000,2,2023,0.002002,2
612403103,RUMAH TANGGA,04/02/2023,"PEMB. KERANJANG , NAMPAN, SET PISAU DLL. UNTUK DAPUR RUMAH DINAS",744000,2,2023,0.024952,2
612403103,RUMAH TANGGA,04/02/2023,PEMB. PELINDUNG KASUR UNTUK KAMAR RUMAH DINAS,423200,2,2023,0.014157,2
612403103,RUMAH TANGGA,06/02/2023,PEMB. GELAS KERTAS,88000,2,2023,0.002877,2
612403103,RUMAH TANGGA,01/02/2023,PEMB. TEH,21000,2,2023,0.000623,2
612403103,RUMAH TANGGA,07/02/2023,PEMB. GULA,90400,2,2023,0.002958,2
612403103,RUMAH TANGGA,08/02/2023,PEMB. STEMPEL KANTOR CABANG & STEMPEL LUNAS,110000,2,2023,0.003617,2
612403103,RUMAH TANGGA,09/02/2023,PEMB. TEKO LISTRIK UNTUK DI RUMAH DINAS,125000,2,2023,0.004122,2
612403103,RUMAH TANGGA,18/02/2023,PEMB. TALI TAMBANG,15000,2,2023,0.000421,2
612403103,RUMAH TANGGA,24/02/2023,PEMB. PIRING PLASTIK & SENDOK PLASTIK,34000,2,2023,0.00106,2
612403103,RUMAH TANGGA,25/02/2023,PEMB. KARTU NAMA BRANCH MANAGER & MANAGER LAYANAN,80000,2,2023,0.002608,2
612403103,RUMAH TANGGA,07/03/2023,PEMB. GELAS KERTAS,72000,3,2023,0.002339,2
612403103,RUMAH TANGGA,09/03/2023,PEMB. BEDDING SET (RUMAH DINAS),599000,3,2023,0.020072,2
612403103,RUMAH TANGGA,13/03/2023,PEMB. BATERAI A3,40500,3,2023,0.001279,2
612408103,PEMELIHARAAN/PERBAIKAN KENDARAAAN,10/04/2023,"PEMB. GASKET,GLOBAL OIG BRAKE, CHAMBER, CLEAN, KENJIRO DLL. MOBIL DINAS  ",1146427,4,2023,0.038493,2
612408103,PEMELIHARAAN/PERBAIKAN KENDARAAAN,10/04/2023,JASA SERVICE MOBIL DINAS  ,1434120,4,2023,0.048174,2
612414101,"BBM,TOL,PARKIR",29/03/2023,PEMBY. E-TOLL MOBIL DINAS,22000,3,2023,0.000656,2
612414101,"BBM,TOL,PARKIR",04/04/2023,PEMBY. PARKIR MOBIL DINAS ,8000,4,2023,0.000185,2
612414101,"BBM,TOL,PARKIR",04/04/2023,BBM MOBIL DINAS,300000,4,2023,0.010011,2
612414101,"BBM,TOL,PARKIR",04/04/2023,BBM MOBIL DINAS ,200000,4,2023,0.006646,2
612414101,"BBM,TOL,PARKIR",06/04/2023,BBM MOBIL DINAS ,400000,4,2023,0.013376,2
612414101,"BBM,TOL,PARKIR",10/04/2023,BBM MOTOR DINAS,20000,4,2023,0.000589,2
612403103,RUMAH TANGGA,27/03/2023,PEMB. BINGKAI FOTO BRANCH MANAGER,100000,3,2023,0.003281,2
612403103,RUMAH TANGGA,28/03/2023,PEMB. AIR MINERAL RUANG BRANCH MANAGER,38500,3,2023,0.001211,2
612403103,RUMAH TANGGA,29/03/2023,PRINT FOTO BRANCH MANAGER,25000,3,2023,0.000757,2
612403103,RUMAH TANGGA,30/03/2023,PEMB. GELAS KERTAS ,36000,3,2023,0.001127,2
612403103,RUMAH TANGGA,03/04/2023,PEMB. AQUA GALON AIR MINUM KARYAWAN,289000,4,2023,0.009641,2
612412101,BIAYA JAMUAN KANTOR,31/03/2023,JAMUAN INTERNAL ,100000,3,2023,0.003281,2
612412101,BIAYA JAMUAN KANTOR,31/03/2023,JAMUAN INTERNAL ,400000,3,2023,0.013376,2
612412101,BIAYA JAMUAN KANTOR,31/03/2023,JAMUAN INTERNAL ,50000,3,2023,0.001598,2
612412101,BIAYA JAMUAN KANTOR,04/04/2023,JAMUAN INTERNAL ,147000,4,2023,0.004862,2
612202101,BEBAN REPRESENTASI,29/03/2023,JAMUAN EKSTERNAL (BKPSDM KOTA BOGOR),356100,3,2023,0.011899,2
612408103,PEMELIHARAAN/PERBAIKAN KENDARAAAN,05/04/2023,PEMB. TAMBAL BAN MOBIL DINAS  ,30000,4,2023,0.000925,2
612403101,"TELEPON/INTERNET/FAKSIMILI,AIR,LISTRIK&GAS",03/04/2023,PEMB. PULSA AO UNIT DEPOK & KC BOGOR,500000,4,2023,0.016741,2
612415103,RETRIBUSI & KEBERSIHAN,01/04/2023,RETRIBUSI KEBERSIHAN WILAYAH PERKANTORAN UNIT LAYANAN DEPOK BULANAPRIL 2023,150000,4,2023,0.004963,2
612415103,RETRIBUSI & KEBERSIHAN,05/04/2023,RETRIBUSI KEGIATAN SOSIAL WILAYAH KALIBATA ,100000,4,2023,0.003281,2
612415103,RETRIBUSI & KEBERSIHAN,05/04/2023,RETRIBUSI KEBERSIHAN RUMAH DINAS KC BOGOR ,350000,4,2023,0.011693,2
612408101,BY PEM. KANTOR,20/03/2023,PEMB. LAMPU BOHLAM UNTUK RUANGAN MANAGER KEUANGAN,30000,3,2023,0.000925,2
612201102,PUBLIKASI & DOKUMENTASI,20/03/2023,PEMB. BANNER & STEAROFOAM SIMBOLIS PENYERAHAN TJSL,70000,3,2023,0.002271,2
612201102,PUBLIKASI & DOKUMENTASI,04/04/2023,PEMB. BANNER & STEAROFOAM SIMBOLIS PENYERAHAN TJSL,35000,4,2023,0.001094,2
612401102,BEBAN FOTOCOPY,20/03/2023,PEMB. JILID & LAMINATING LAPORAN KEUANGAN KC BOGOR & UNIT LAY.DEPOK ,67000,3,2023,0.00217,2
612401102,BEBAN FOTOCOPY,24/03/2023,PEMB. JILID & LAMINATING LAPORAN ,18000,3,2023,0.000522,2
612401102,BEBAN FOTOCOPY,24/03/2023,PRINT PENGUMUMAN JAM OPERASIOAL BULAN RAMADHAN KANTOR CABANG,60000,3,2023,0.001935,2
612401102,BEBAN FOTOCOPY,27/03/2023,PEMB. JILID & LAMINATING REKAP ABSENSI KARYAWAN ,10000,3,2023,0.000252,2
612401102,BEBAN FOTOCOPY,03/04/2023,PEMB. JILID & LAMINATING LAPORAN KEUANGAN KC BOGOR & UNIT LAY.DEPOK ,54000,4,2023,0.001733,2
612414101,"BBM,TOL,PARKIR",06/04/2023,BBM MOTOR DINAS,20000,4,2023,0.000589,2
612414101,"BBM,TOL,PARKIR",07/04/2023,BBM MOTOR DINAS,20000,4,2023,0.000589,2
612414101,"BBM,TOL,PARKIR",11/04/2023,BBM MOBIL DINAS,200000,4,2023,0.006646,2
612414101,"BBM,TOL,PARKIR",12/04/2023,BBM MOBIL DINAS,300000,4,2023,0.010011,2
612414101,"BBM,TOL,PARKIR",14/04/2023,BBM MOBIL DINAS,200000,4,2023,0.006646,2
612414101,"BBM,TOL,PARKIR",14/04/2023,BBM MOBIL DINAS,400000,4,2023,0.013376,2
612414101,"BBM,TOL,PARKIR",11/04/2023,E- TOLL MOBIL DINAS  ,22000,4,2023,0.000656,2
612414101,"BBM,TOL,PARKIR",12/04/2023,E- TOLL MOBIL DINAS  ,35000,4,2023,0.001094,2
612414101,"BBM,TOL,PARKIR",28/04/2023,E- TOLL MOBIL DINAS,47000,4,2023,0.001497,2
612403103,RUMAH TANGGA,10/04/2023,"PEMB. GELAS , PIRING & PLASTIK ZIPLOCK",122000,4,2023,0.004021,2
612403103,RUMAH TANGGA,11/04/2023,PEMB. SENDOK PLASTIK,115500,4,2023,0.003802,2
612403103,RUMAH TANGGA,11/04/2023,PEMB. GODIE BAG (KANTONG KERTAS),63000,4,2023,0.002036,2
612403103,RUMAH TANGGA,14/04/2023,PEMB. BATU BATERAI ,40700,4,2023,0.001285,2
612403103,RUMAH TANGGA,15/04/2023,PEMB. SARUNG TANGAN UNTUK UPACARA BENDERA,81000,4,2023,0.002642,2
612403103,RUMAH TANGGA,18/04/2023,PEMB. JAMUAN SATPAM,159700,4,2023,0.00529,2
612403103,RUMAH TANGGA,04/05/2023,PEMB. TEH & GULA ,592500,5,2023,0.019854,0
612403103,RUMAH TANGGA,04/05/2023,PEMB. PLASTIK SAMPAH,100000,5,2023,0.003281,0
612403103,RUMAH TANGGA,13/04/2023,"SPANDUK ""SAFARI RAMADHAN BUKBER BERSAMA DIRUT""",330000,4,2023,0.01102,2
612403103,RUMAH TANGGA,31/03/2023,PEMB. AQUA GALON AIR MINUM KARYAWAN,559999,3,2023,0.01876,2
612403103,RUMAH TANGGA,31/03/2023,PEMB. AQUA GALON AIR MINUM KARYAWAN,160000,3,2023,0.0053,2
612403103,RUMAH TANGGA,28/04/2023,PEMB. AQUA GALON AIR MINUM KARYAWAN,289000,4,2023,0.009641,2
612408101,BY PEM. KANTOR,27/04/2023,PEMB. KRAN UNTUK TOILET LANTAI 1,50000,4,2023,0.001598,2
612408101,BY PEM. KANTOR,27/04/2023,PEMB. NEON 36 WATT UNTUK RUANGAN DOSIR,60000,4,2023,0.001935,2
612412101,BIAYA JAMUAN KANTOR,02/05/2023,JAMUAN INTERNAL,347500,5,2023,0.011609,0
612412101,BIAYA JAMUAN KANTOR,02/05/2023,JAMUAN INTERNAL,579000,5,2023,0.019399,0
612412101,BIAYA JAMUAN KANTOR,02/05/2023,JAMUAN INTERNAL,2237100,5,2023,0.075195,0
612412101,BIAYA JAMUAN KANTOR,27/04/2023,JAMUAN INTERNAL,100000,4,2023,0.003281,2
612412101,BIAYA JAMUAN KANTOR,04/05/2023,JAMUAN INTERNAL,64000,5,2023,0.002069,0
612201102,PUBLIKASI & DOKUMENTASI,27/04/2023,PEMB. BANNER & STEAROFOAM SIMBOLIS PENYERAHAN THT ,175000,4,2023,0.005805,2
612401102,BEBAN FOTOCOPY,27/04/2023,PEMB. JILID & LAMINATING LAP KEU TJSL & DAFTAR HADIR KARYAWAN,56000,4,2023,0.0018,2
612401102,BEBAN FOTOCOPY,03/05/2023,PEMB. FOTO COPY FORM FPP,50000,5,2023,0.001598,0
612401102,BEBAN FOTOCOPY,04/05/2023,PEMB. JILID & SPIRAL PKS RS. SILOAM,10000,5,2023,0.000252,0
612401102,BEBAN FOTOCOPY,04/05/2023,PEMB. PRINT ALBARTOS SASARAN MUTU PERUSAHAAN,200000,5,2023,0.006646,0
612403101,"TELEPON/INTERNET/FAKSIMILI,AIR,LISTRIK&GAS",02/05/2023,PEMB. ISI ULANG TABUNG GAS 12 KG ,215000,5,2023,0.007151,0
612413102,BEBAN PERAYAAN,13/04/2023,PEMB. CETAK SPANDUK HUT TASPEN KE -60,150000,4,2023,0.004963,2
612413102,BEBAN PERAYAAN,17/04/2023,PEMBL. KUE ULANG TAHUN ,395000,4,2023,0.013208,2
612413102,BEBAN PERAYAAN,17/04/2023,PEMBL. LILIN & KOTAK MAKAN PLASTIK,67000,4,2023,0.00217,2
612413102,BEBAN PERAYAAN,17/04/2023,PEMBL. SNACK BOX ,2246200,4,2023,0.075501,2
612413102,BEBAN PERAYAAN,17/04/2023,PEMBL. UMBUL - UMBUL HUT TASPEN K- 60,390000,4,2023,0.013039,2
612414101,"BBM,TOL,PARKIR",03/05/2023,PEMB. E - TOLL MOBIL DINAS,57000,5,2023,0.001834,0
612414101,"BBM,TOL,PARKIR",03/05/2023,PEMB. E - TOLL MOBIL DINAS  ,7000,5,2023,0.000151,0
612414101,"BBM,TOL,PARKIR",09/05/2023,PEMB. E - TOLL  & PARKIR MOBIL DINAS,31000,5,2023,0.000959,0
612414101,"BBM,TOL,PARKIR",12/05/2023,BBM MOBIL DINAS,500000,5,2023,0.016741,0
612414101,"BBM,TOL,PARKIR",12/05/2023,BBM MOBIL DINAS,300000,5,2023,0.010011,0
612414101,"BBM,TOL,PARKIR",12/05/2023,BBM MOBIL DINAS,200000,5,2023,0.006646,0
612414101,"BBM,TOL,PARKIR",12/05/2023,BBM MOBIL DINAS,400000,5,2023,0.013376,0
612415103,RETRIBUSI & KEBERSIHAN,13/04/2023,RETRIBUSI KEBERSIHAN RUMAH DINAS UNIT LAYANAN DEPOK BULAN APRIL - JUNI 2023,1140000,4,2023,0.038277,2
612415103,RETRIBUSI & KEBERSIHAN,01/05/2023,RETRIBUSI KEBERSIHAN WILAYAH PERKANTORAN UNIT LAYANAN DEPOK BULAN MEI 2023,150000,5,2023,0.004963,0
612415103,RETRIBUSI & KEBERSIHAN,05/05/2023,RETRIBUSI KEGIATAN SOSIAL WILAYAH KALIBATA ,100000,5,2023,0.003281,0
612408101,BBN PEM KTR,12/05/2023,"PEMB. BUSI, OLI SAMPING & BBM MESIN PEMOTONG RUMPUT",100000,5,2023,0.003281,0
612403103,RUMAH TANGGA,08/05/2023,"PEMB. GELAS, SENDOK & PIRING PLASTIK",230000,5,2023,0.007655,0
612403103,RUMAH TANGGA,09/05/2023,PEMB. LAMPU EMERGENCY DAN KABEL CHARGE LAMPU RUMAH DINAS,629700,5,2023,0.021105,0
612403103,RUMAH TANGGA,15/05/2023,PEMB. GULA TROPICANA SLIM,50400,5,2023,0.001612,0
612403103,RUMAH TANGGA,09/05/2023,PEMB. SPANDUK KEGIATAN,200000,5,2023,0.006646,0
612412101,BIAYA JAMUAN KANTOR,08/05/2023,JAMUAN INTERNAL,50000,5,2023,0.001598,0
612412101,BIAYA JAMUAN KANTOR,09/05/2023,JAMUAN INTERNAL,65000,5,2023,0.002103,0
612412101,BIAYA JAMUAN KANTOR,13/05/2023,JAMUAN INTERNAL,50000,5,2023,0.001598,0
612412101,BIAYA JAMUAN KANTOR,14/05/2023,JAMUAN INTERNAL,50000,5,2023,0.001598,0
612401102,BEBAN FOTOCOPY,08/05/2023,PEMB. FOTO COPY FPP,100000,5,2023,0.003281,0
612401102,BEBAN FOTOCOPY,08/05/2023,PEMB. JILID & LAMINATING LAPORAN NERACA SALDO KC BOGOR & UNIT LAYANAN DEPOK,56000,5,2023,0.0018,0
612401102,BEBAN FOTOCOPY,09/05/2023,PEMB. PRINT WARNA PKS SIM GAJI KOTA SUKABUMI,26000,5,2023,0.000791,0
612401102,BEBAN FOTOCOPY,15/05/2023,PEMB. JILID & LAMINATING REKAP ABSENSI KARYAWAN BULAN MEI 2023,17000,5,2023,0.000488,0
612413102,BEBAN PERAYAAN,05/05/2023,JAMUAN INTERNAL (PELEPASAN KARYAWAN PURNA BAKTI),525000,5,2023,0.017582,0
612414101,"BBM,TOL,PARKIR",22/05/2023,PEMB. E-TOLL MOBIL DINAS  ,14000,5,2023,0.000387,0
612414101,"BBM,TOL,PARKIR",23/05/2023,PEMB. E-TOLL MOBIL DINAS  ,14000,5,2023,0.000387,0
612414101,"BBM,TOL,PARKIR",24/05/2023,PEMB. E-TOLL MOBIL DINAS,73000,5,2023,0.002372,0
612414101,"BBM,TOL,PARKIR",16/05/2023,BBM MOBIL DINAS,550000,5,2023,0.018423,0
612414101,"BBM,TOL,PARKIR",22/05/2023,BBM MOBIL DINAS,250000,5,2023,0.008328,0
612414101,"BBM,TOL,PARKIR",23/05/2023,BBM MOBIL DINAS,400000,5,2023,0.013376,0
612414101,"BBM,TOL,PARKIR",23/05/2023,BBM MOBIL DINAS,300000,5,2023,0.010011,0
612414101,"BBM,TOL,PARKIR",24/05/2023,BBM MOBIL DINAS,300000,5,2023,0.010011,0
612414101,"BBM,TOL,PARKIR",26/05/2023,BBM MOBIL DINAS ,400000,5,2023,0.013376,0
612414101,"BBM,TOL,PARKIR",27/05/2023,BBM MOTOR DINAS,25000,5,2023,0.000757,0
612414101,"BBM,TOL,PARKIR",29/05/2023,BBM MOBIL DINAS,300000,5,2023,0.010011,0
612414101,"BBM,TOL,PARKIR",29/05/2023,BBM MOTOR DINAS ,30000,5,2023,0.000925,0
612414101,"BBM,TOL,PARKIR",30/05/2023,BBM MOBIL DINAS,300000,5,2023,0.010011,0
612414101,"BBM,TOL,PARKIR",30/05/2023,BBM MOBIL DINAS,400000,5,2023,0.013376,0
612414101,"BBM,TOL,PARKIR",30/05/2023,BBM MOBIL DINAS,500000,5,2023,0.016741,0
612401102,BEBAN FOTOCOPY,16/05/2023,PRINT FLYER INFORMASI TASPEN,10000,5,2023,0.000252,0
612401102,BEBAN FOTOCOPY,16/05/2023,"JILID & LAMINATING LAP.BINA LINGKUNGAN, PKS, LAPORAN AUDIT AMI ",74000,5,2023,0.002406,0
612401102,BEBAN FOTOCOPY,23/05/2023,"PRINT POSTER PENGUMUMAN ""PENGAJUAN KLAIM MELALUI DIGITAL KLAIM""",9000,5,2023,0.000219,0
612403103,RUMAH TANGGA,30/04/2023,PEMB. AQUA GALON AIR MINUM KARYAWAN,240000,4,2023,0.007992,2
612403103,RUMAH TANGGA,19/05/2023,PEMB. AQUA GALON AIR MINUM KARYAWAN,306000,5,2023,0.010213,0
612403103,RUMAH TANGGA,22/05/2023,PEMB. LUGGAGE TAG KEGIATAN SOFT COMPETENCY,160800,5,2023,0.005327,0
612403103,RUMAH TANGGA,24/05/2023,PEMB. STIKER UNTUK GANTUNGAN KOPER KEG.SOFT COMPETENCY,55000,5,2023,0.001767,0
612408102,BIAYA PEM RMH DINAS,19/05/2023,PEMB. LAMPU 24W UNTUK DI RUMAH DINAS,86000,5,2023,0.00281,0
612201102,PUBLIKASI & DOKUMENTASI,19/05/2023,PEMB.  BANNER & STEAROFOAM DANA BINA LINGKUNGAN,35000,5,2023,0.001094,0
612201102,PUBLIKASI & DOKUMENTASI,22/05/2023,PEMB. BANNER & STEAROFOAM DANA BINA LINGKUNGAN,35000,5,2023,0.001094,0
612412101,BIAYA JAMUAN KANTOR,17/05/2023,JAMUAN INTERNAL ,650000,5,2023,0.021789,0
612412101,BIAYA JAMUAN KANTOR,18/05/2023,JAMUAN INTERNAL ,50000,5,2023,0.001598,0
612412101,BIAYA JAMUAN KANTOR,20/05/2023,JAMUAN INTERNAL ,190000,5,2023,0.006309,0
612412101,BIAYA JAMUAN KANTOR,20/05/2023,JAMUAN INTERNAL ,30000,5,2023,0.000925,0
612412101,BIAYA JAMUAN KANTOR,20/05/2023,JAMUAN INTERNAL ,97999,5,2023,0.003214,0
612412101,BIAYA JAMUAN KANTOR,20/05/2023,JAMUAN INTERNAL ,150000,5,2023,0.004963,0
612412101,BIAYA JAMUAN KANTOR,23/05/2023,JAMUAN EKSTERNAL,157000,5,2023,0.005199,0
612412101,BIAYA JAMUAN KANTOR,23/05/2023,JAMUAN EKSTERNAL,106000,5,2023,0.003483,0
612412101,BIAYA JAMUAN KANTOR,23/05/2023,JAMUAN EKSTERNAL,102000,5,2023,0.003348,0
612412101,BIAYA JAMUAN KANTOR,24/05/2023,JAMUAN EKSTERNAL,94100,5,2023,0.003082,0
612412101,BIAYA JAMUAN KANTOR,24/05/2023,JAMUAN EKSTERNAL,38000,5,2023,0.001195,0
612412101,BIAYA JAMUAN KANTOR,24/05/2023,JAMUAN EKSTERNAL,282500,5,2023,0.009422,0
612412101,BIAYA JAMUAN KANTOR,24/05/2023,JAMUAN EKSTERNAL,459000,5,2023,0.015361,0
612412101,BIAYA JAMUAN KANTOR,25/05/2023,JAMUAN EKSTERNAL,187000,5,2023,0.006208,0
612412101,BIAYA JAMUAN KANTOR,25/05/2023,JAMUAN EKSTERNAL,222000,5,2023,0.007386,0
612412101,BIAYA JAMUAN KANTOR,25/05/2023,JAMUAN EKSTERNAL,405009,5,2023,0.013545,0
612203106,BIAYA LAYANAN PESERTA,05/05/2023,PEMB. JAMUAN PESERTA LAYANAN (MAKANAN RINGAN),200000,5,2023,0.006646,0
612203106,BIAYA LAYANAN PESERTA,23/05/2023,PEMB. JAMUAN PESERTA LAYANAN (MAKANAN RINGAN),149500,5,2023,0.004947,0
